resource_id,date,region,service,instance_type,environment,cpu_pct,ram_pct,disk_io,network_in,network_out,storage_gb,monthly_cost,uptime_hours,anomaly
RES-20328,2025-04-07,eu-central-1,S3,t3.small,Production,12.09,5.46,292.37,58.91,29.3,212.78,44.08,20.73,1
RES-20328,2025-04-08,eu-central-1,EC2,t3.small,Testing,3.64,27.4,168.46,91.07,162.7,175.43,245.11,13.32,0
RES-20328,2025-04-09,ap-south-1,RDS,m5.large,Production,68.13,17.84,246.06,172.81,17.65,940.81,768.8,7.18,0
RES-20328,2025-04-10,us-west-2,S3,t3.medium,Testing,34.53,97.05,201.9,277.01,205.52,136.26,1219.51,1.29,0
RES-20328,2025-04-11,ap-south-1,EBS,t3.medium,Development,76.47,37.42,82.07,163.74,63.88,194.53,576.26,12.3,0
RES-20328,2025-04-12,eu-west-1,Lambda,t3.small,Production,25.46,52.19,125.78,77.39,131.98,62.82,218.7,14.39,0
RES-20328,2025-04-13,us-west-2,Lambda,t3.micro,Testing,20.14,26.37,153.91,187.32,41.9,445.04,140.3,8.93,0
RES-20328,2025-04-14,us-west-2,RDS,t3.small,Production,21.92,55.51,494.79,88.46,96.58,276.49,1468.9,21.49,0
RES-20328,2025-04-15,eu-west-1,RDS,t3.small,Testing,34.43,46.89,379.25,120.29,189.21,183.65,715.52,23.93,0
RES-20328,2025-04-16,eu-central-1,Lambda,m5.large,Testing,91.14,80.38,22.9,269.18,46.04,782.92,128.49,9.56,0
RES-20328,2025-04-17,us-east-1,RDS,m5.large,Production,89.41,86.53,376.64,277.68,258.38,281.58,1326.28,21.0,0
RES-20328,2025-04-18,us-west-2,EC2,m5.large,Testing,13.99,17.72,287.39,207.44,70.36,846.77,1019.98,19.25,1
RES-20328,2025-04-19,us-west-2,Lambda,t3.small,Development,7.3,33.49,195.29,211.29,279.83,11.91,880.02,17.93,0
RES-20328,2025-04-20,us-east-1,S3,t3.small,Testing,11.34,68.27,348.69,235.27,268.85,877.23,1045.86,1.74,0
RES-20328,2025-04-21,us-east-1,RDS,t3.small,Development,73.26,16.49,362.22,94.49,128.49,543.46,383.64,20.32,0
RES-20328,2025-04-22,eu-west-1,EBS,m5.large,Testing,43.04,11.05,270.52,274.82,25.44,742.09,69.5,12.22,0
RES-20328,2025-04-23,eu-central-1,EC2,m5.large,Production,15.82,70.91,246.07,285.67,299.16,913.47,1263.05,15.55,0
RES-20328,2025-04-24,us-east-1,RDS,t3.small,Development,24.16,41.62,446.08,262.89,195.96,49.69,541.74,2.47,0
RES-20328,2025-04-25,ap-south-1,EBS,t3.small,Production,15.64,25.25,496.04,152.36,44.67,460.74,1282.29,4.31,0
RES-20328,2025-04-26,ap-south-1,RDS,m5.large,Production,91.14,35.05,300.17,123.74,45.99,813.56,1396.81,14.44,0
RES-20328,2025-04-27,ap-south-1,S3,t3.medium,Testing,57.53,49.84,69.95,21.53,19.92,311.05,796.39,2.03,0
RES-20328,2025-04-28,us-east-1,EBS,t3.micro,Production,85.34,33.09,74.95,296.16,253.69,279.4,349.5,14.82,0
RES-20328,2025-04-29,ap-south-1,RDS,c5.large,Production,51.53,96.32,470.88,184.85,166.01,626.43,994.56,19.96,0
RES-20328,2025-04-30,ap-south-1,RDS,t3.small,Production,19.35,10.4,400.66,65.62,171.14,684.35,73.57,2.05,0
RES-20328,2025-05-01,eu-west-1,Lambda,m5.large,Testing,23.09,82.22,31.34,40.83,250.67,85.97,1400.35,12.67,0
RES-20328,2025-05-02,us-east-1,Lambda,t3.small,Testing,32.19,53.63,369.64,146.42,111.71,933.93,339.75,8.42,0
RES-20328,2025-05-03,us-east-1,EC2,t3.medium,Development,91.62,40.41,413.51,279.75,230.19,114.79,1157.47,17.42,0
RES-20328,2025-05-04,ap-south-1,RDS,m5.large,Development,52.94,70.91,259.89,164.42,67.96,825.04,253.17,19.59,0
RES-20328,2025-05-05,ap-south-1,RDS,t3.small,Testing,16.23,73.67,345.42,247.66,186.87,218.3,809.18,3.81,0
RES-20328,2025-05-06,ap-south-1,EBS,c5.large,Testing,71.25,45.26,277.99,224.46,8.32,990.72,148.6,20.62,0
RES-20328,2025-05-07,us-west-2,Lambda,t3.medium,Development,36.53,23.52,376.47,6.04,159.1,903.28,1027.23,22.85,0
RES-20328,2025-05-08,us-west-2,S3,t3.small,Development,53.76,39.66,370.95,44.47,117.1,222.09,791.72,14.33,0
RES-20328,2025-05-09,eu-west-1,RDS,c5.large,Production,92.84,95.7,465.89,105.0,92.13,867.88,306.51,15.37,0
RES-20328,2025-05-10,eu-west-1,EC2,t3.medium,Testing,0.08,10.01,420.54,125.9,102.62,818.27,329.56,18.49,1
RES-20328,2025-05-11,eu-west-1,S3,t3.medium,Development,10.39,36.86,414.24,190.88,293.38,58.64,1110.26,10.34,0
RES-20328,2025-05-12,us-west-2,EC2,t3.medium,Production,70.4,93.07,397.35,146.58,170.85,886.84,859.87,22.88,0
RES-20328,2025-05-13,us-west-2,Lambda,m5.large,Testing,28.56,81.97,173.08,176.62,236.01,192.65,435.58,10.29,0
RES-20328,2025-05-14,us-east-1,EC2,t3.micro,Production,64.82,56.63,130.64,105.53,226.17,741.65,188.85,23.77,0
RES-20328,2025-05-15,eu-central-1,EC2,t3.small,Development,53.08,92.48,221.54,297.4,231.18,933.06,695.89,5.95,0
RES-20328,2025-05-16,ap-south-1,Lambda,c5.large,Development,54.27,23.16,328.53,263.22,249.93,13.57,659.83,13.8,0
RES-20328,2025-05-17,eu-central-1,RDS,t3.medium,Development,65.25,42.39,76.97,13.71,150.99,169.34,1262.79,19.86,0
RES-20328,2025-05-18,us-west-2,EBS,t3.small,Development,55.31,76.31,257.34,171.85,169.7,427.87,393.41,10.6,0
RES-20328,2025-05-19,us-east-1,RDS,t3.micro,Testing,72.19,61.39,255.92,177.75,108.16,788.51,450.59,1.14,0
RES-20328,2025-05-20,us-east-1,EC2,t3.small,Testing,91.21,91.13,17.34,197.29,120.45,737.6,481.18,1.96,0
RES-20328,2025-05-21,us-west-2,EBS,m5.large,Testing,12.89,32.65,335.96,177.19,261.98,378.86,1364.43,5.96,0
RES-20328,2025-05-22,us-west-2,EC2,t3.medium,Production,66.49,6.01,476.95,53.64,181.83,36.64,1263.03,9.5,0
RES-20328,2025-05-23,eu-west-1,EC2,t3.small,Production,79.11,32.79,332.98,285.22,217.31,330.38,465.84,10.34,0
RES-20328,2025-05-24,eu-west-1,EBS,t3.micro,Production,10.39,43.74,377.98,64.34,182.99,369.26,925.1,10.04,0
RES-20328,2025-05-25,us-east-1,EBS,t3.micro,Testing,40.35,59.42,234.28,92.54,4.45,292.85,50.43,1.84,0
RES-20328,2025-05-26,us-east-1,EBS,t3.medium,Production,30.13,94.98,78.11,98.69,145.2,277.85,1030.74,7.44,0
RES-20328,2025-05-27,us-east-1,EC2,t3.medium,Testing,49.54,38.9,207.42,261.47,241.22,23.79,1199.88,2.43,0
RES-20328,2025-05-28,us-west-2,RDS,t3.medium,Production,31.99,22.21,463.45,295.01,270.87,763.47,1174.14,7.78,0
RES-20328,2025-05-29,ap-south-1,Lambda,m5.large,Production,35.4,52.05,196.11,147.73,28.32,422.21,649.32,17.48,0
RES-20328,2025-05-30,eu-central-1,RDS,m5.large,Testing,88.37,80.28,474.0,272.09,183.75,394.19,1173.5,22.71,0
RES-20328,2025-05-31,us-east-1,Lambda,t3.medium,Production,6.42,44.27,217.84,237.46,240.5,619.93,132.5,12.01,0
RES-20328,2025-06-01,us-east-1,RDS,t3.micro,Testing,69.14,84.8,129.11,88.09,189.84,634.58,427.57,11.54,0
RES-20328,2025-06-02,eu-central-1,RDS,c5.large,Testing,8.09,1.76,271.04,15.13,192.05,190.74,22.92,23.8,1
RES-20328,2025-06-03,eu-west-1,S3,t3.micro,Production,81.23,97.95,327.25,28.1,294.47,744.8,726.01,12.31,0
RES-20328,2025-06-04,ap-south-1,EBS,t3.small,Production,34.92,8.57,303.36,44.53,276.1,755.1,1111.14,13.43,0
RES-20328,2025-06-05,eu-west-1,S3,t3.micro,Production,51.37,28.23,457.4,25.7,163.13,134.52,718.37,9.3,0
RES-20328,2025-06-06,eu-west-1,EC2,c5.large,Development,75.54,60.93,384.91,48.85,96.91,884.58,818.76,2.65,0
RES-20328,2025-06-07,us-west-2,Lambda,t3.micro,Production,18.83,80.06,276.66,229.79,218.81,424.01,227.44,18.65,0
RES-20328,2025-06-08,us-west-2,EBS,t3.small,Testing,58.17,25.06,156.71,81.89,104.3,687.75,1494.3,20.29,0
RES-20328,2025-06-09,us-east-1,S3,t3.micro,Development,88.7,27.36,63.7,3.7,27.37,445.43,941.69,18.24,0
RES-20328,2025-06-10,ap-south-1,EBS,t3.medium,Development,5.14,30.76,257.17,281.65,129.31,767.67,1002.46,7.85,0
RES-20328,2025-06-11,ap-south-1,S3,m5.large,Testing,14.55,96.73,372.55,141.53,52.68,74.1,129.6,13.33,0
RES-20328,2025-06-12,eu-central-1,EBS,t3.medium,Development,26.87,56.42,86.99,5.85,53.05,958.34,1008.45,2.15,0
RES-20328,2025-06-13,ap-south-1,RDS,c5.large,Production,10.86,97.63,484.44,259.7,246.26,746.59,1142.91,11.09,0
RES-20328,2025-06-14,us-east-1,S3,t3.micro,Testing,44.53,93.25,74.83,136.91,11.39,584.02,231.48,15.76,0
RES-20328,2025-06-15,ap-south-1,EBS,c5.large,Testing,15.83,36.03,268.86,84.16,19.32,215.62,44.28,4.82,0
RES-20328,2025-06-16,eu-central-1,S3,c5.large,Development,38.4,17.3,472.73,265.18,187.45,877.46,294.61,10.04,0
RES-20328,2025-06-17,us-east-1,Lambda,c5.large,Testing,21.46,77.87,106.38,271.97,246.89,214.49,552.16,7.61,0
RES-20328,2025-06-18,us-west-2,EC2,t3.small,Production,39.42,42.05,365.82,83.44,107.55,777.55,973.39,14.43,0
RES-20328,2025-06-19,us-west-2,S3,t3.medium,Development,4.24,85.12,457.8,282.18,235.06,533.51,765.56,10.23,0
RES-20328,2025-06-20,us-west-2,Lambda,t3.medium,Development,67.79,57.33,212.96,137.53,126.75,469.73,245.3,9.79,0
RES-20328,2025-06-21,eu-central-1,EC2,t3.small,Testing,26.51,55.51,303.44,47.96,76.07,771.43,626.0,7.97,0
RES-20328,2025-06-22,eu-west-1,EBS,t3.micro,Development,91.64,55.35,483.99,144.73,218.77,240.06,240.74,4.17,0
RES-20328,2025-06-23,us-west-2,S3,t3.medium,Production,8.04,26.49,345.07,233.03,66.57,494.78,1479.32,9.05,0
RES-20328,2025-06-24,us-west-2,EC2,t3.micro,Development,43.37,97.47,29.88,249.43,11.59,25.87,1344.63,5.96,0
RES-20328,2025-06-25,ap-south-1,S3,m5.large,Production,50.25,54.77,243.86,17.15,174.84,647.27,918.66,11.37,0
RES-20328,2025-06-26,us-east-1,Lambda,t3.medium,Production,79.45,42.21,368.19,101.61,270.97,699.41,993.54,10.35,0
RES-20328,2025-06-27,us-east-1,Lambda,m5.large,Testing,64.79,87.06,230.65,48.34,6.11,184.17,710.17,21.86,0
RES-20328,2025-06-28,eu-west-1,Lambda,m5.large,Development,34.92,20.68,292.94,6.1,18.05,115.08,378.26,22.49,0
RES-20328,2025-06-29,us-west-2,EBS,t3.micro,Testing,13.46,5.12,341.75,152.34,61.67,573.59,1042.26,20.7,1
RES-82357,2025-01-01,eu-west-1,S3,t3.small,Testing,48.44,44.79,91.85,40.88,264.17,570.07,1298.9,7.52,0
RES-82357,2025-01-02,eu-west-1,Lambda,t3.medium,Production,14.08,16.56,446.9,49.53,7.19,737.06,23.17,21.65,1
RES-82357,2025-01-03,us-west-2,EBS,t3.micro,Testing,79.64,26.55,268.38,279.12,41.01,166.69,254.98,10.69,0
RES-82357,2025-01-04,us-east-1,EBS,m5.large,Testing,3.44,10.87,425.92,66.0,201.28,89.9,984.14,10.61,0
RES-82357,2025-01-05,eu-central-1,EC2,t3.small,Production,90.46,64.36,317.69,256.7,217.63,348.47,830.34,17.83,0
RES-82357,2025-01-06,us-west-2,S3,m5.large,Development,43.57,59.51,367.62,206.44,283.7,177.15,620.9,18.82,0
RES-82357,2025-01-07,us-east-1,EC2,t3.micro,Testing,55.06,26.92,287.53,34.24,157.03,715.85,1027.25,1.16,0
RES-82357,2025-01-08,us-west-2,RDS,m5.large,Production,17.81,58.22,100.86,285.82,163.14,804.86,690.64,1.49,0
RES-82357,2025-01-09,eu-central-1,EC2,c5.large,Production,53.37,94.28,198.65,228.43,128.24,741.96,1136.85,8.05,0
RES-82357,2025-01-10,ap-south-1,RDS,t3.micro,Development,64.1,45.43,372.19,249.23,102.6,849.27,889.49,12.26,0
RES-82357,2025-01-11,us-east-1,S3,c5.large,Testing,32.04,51.45,45.62,44.68,217.04,441.32,1453.98,12.88,0
RES-82357,2025-01-12,ap-south-1,EC2,m5.large,Production,75.23,63.63,364.81,153.06,3.07,213.53,390.14,11.24,0
RES-82357,2025-01-13,us-east-1,EC2,c5.large,Testing,36.06,5.37,86.18,158.44,17.37,468.51,116.72,4.25,0
RES-82357,2025-01-14,eu-west-1,S3,t3.micro,Testing,18.87,30.58,418.64,26.48,274.66,112.01,733.09,19.07,0
RES-82357,2025-01-15,eu-west-1,EC2,c5.large,Production,36.37,6.46,117.8,256.27,124.65,66.72,136.07,1.72,0
RES-82357,2025-01-16,eu-west-1,S3,t3.medium,Testing,73.44,76.24,301.56,230.96,129.4,347.76,568.66,2.92,0
RES-82357,2025-01-17,ap-south-1,Lambda,t3.small,Production,43.86,57.85,348.12,242.18,219.62,424.5,384.42,13.52,0
RES-82357,2025-01-18,us-east-1,RDS,m5.large,Testing,18.28,26.31,79.0,57.49,56.01,820.21,1109.77,7.23,0
RES-82357,2025-01-19,eu-central-1,EBS,t3.medium,Production,89.96,41.51,78.88,207.68,206.85,405.61,1420.28,19.99,0
RES-82357,2025-01-20,eu-west-1,EBS,t3.micro,Development,48.81,17.38,119.92,269.82,46.53,542.47,1399.01,6.84,0
RES-82357,2025-01-21,eu-west-1,RDS,m5.large,Production,32.39,16.67,305.53,172.24,46.24,185.51,929.55,10.02,0
RES-82357,2025-01-22,ap-south-1,EC2,t3.small,Development,5.61,9.19,180.43,152.42,234.74,589.49,478.81,1.23,0
RES-82357,2025-01-23,us-west-2,EC2,m5.large,Production,27.64,5.82,354.71,244.48,279.16,788.52,1326.66,10.77,0
RES-82357,2025-01-24,us-west-2,S3,t3.medium,Production,8.78,38.8,449.55,236.24,208.9,231.7,28.25,6.0,0
RES-82357,2025-01-25,eu-central-1,RDS,c5.large,Production,42.45,18.07,24.44,137.85,129.81,248.63,1462.56,10.73,0
RES-82357,2025-01-26,ap-south-1,EBS,m5.large,Testing,40.5,5.65,31.29,102.66,26.01,515.09,772.08,1.67,0
RES-82357,2025-01-27,us-west-2,RDS,t3.medium,Development,40.85,93.28,50.15,132.82,44.96,691.8,1254.78,8.31,0
RES-82357,2025-01-28,eu-west-1,RDS,t3.micro,Testing,2.31,13.26,367.6,241.71,9.34,84.15,116.55,5.88,1
RES-82357,2025-01-29,us-east-1,RDS,c5.large,Production,23.89,33.94,125.43,25.69,105.99,724.25,168.97,21.36,0
RES-82357,2025-01-30,eu-central-1,Lambda,t3.medium,Production,6.9,79.08,12.27,75.05,142.85,320.16,1303.03,7.02,0
RES-82357,2025-01-31,us-east-1,EC2,t3.small,Production,41.53,15.17,406.52,197.83,244.43,681.18,16.11,21.52,0
RES-82357,2025-02-01,us-east-1,EC2,c5.large,Production,58.0,95.48,250.04,234.15,169.69,843.34,1054.02,6.7,0
RES-82357,2025-02-02,eu-central-1,S3,t3.micro,Development,33.94,92.35,194.74,86.79,80.5,508.61,683.07,12.32,0
RES-82357,2025-02-03,ap-south-1,EBS,c5.large,Production,68.57,60.68,68.45,247.83,208.92,67.95,1316.71,7.99,0
RES-82357,2025-02-04,us-east-1,Lambda,c5.large,Development,73.44,9.33,68.47,195.89,31.51,799.27,1094.71,1.14,0
RES-82357,2025-02-05,eu-west-1,S3,t3.micro,Development,82.63,46.96,426.6,100.12,208.71,269.97,1486.05,9.31,0
RES-82357,2025-02-06,us-east-1,S3,c5.large,Production,19.29,40.57,359.87,231.33,25.61,419.24,1060.2,13.22,0
RES-82357,2025-02-07,us-west-2,EBS,c5.large,Production,53.13,22.46,477.94,277.68,81.2,283.69,1377.81,2.66,0
RES-82357,2025-02-08,eu-west-1,EBS,m5.large,Development,3.93,22.5,427.57,269.46,196.84,375.43,742.58,4.22,0
RES-82357,2025-02-09,ap-south-1,EC2,t3.micro,Testing,64.03,75.81,119.97,39.55,115.79,259.4,440.74,12.03,0
RES-82357,2025-02-10,eu-west-1,EBS,c5.large,Production,63.61,24.47,109.47,145.97,27.97,332.45,1083.64,6.04,0
RES-82357,2025-02-11,us-east-1,S3,t3.micro,Development,52.91,32.33,65.24,21.12,22.15,839.85,308.84,9.24,0
RES-82357,2025-02-12,eu-west-1,Lambda,t3.medium,Testing,10.88,26.04,207.88,52.34,54.21,187.01,1094.9,7.33,0
RES-82357,2025-02-13,us-west-2,EC2,t3.micro,Testing,20.72,28.07,257.83,89.55,177.52,375.35,515.86,11.65,0
RES-82357,2025-02-14,ap-south-1,S3,t3.medium,Testing,81.73,16.83,457.6,241.83,222.93,631.95,542.18,18.24,0
RES-82357,2025-02-15,us-west-2,S3,t3.micro,Development,76.44,10.29,388.39,88.08,273.9,763.2,345.42,1.74,0
RES-82357,2025-02-16,eu-central-1,Lambda,t3.small,Testing,82.31,76.21,157.23,90.36,141.44,636.99,681.81,4.26,0
RES-82357,2025-02-17,eu-west-1,Lambda,t3.micro,Production,22.11,35.85,362.87,266.89,139.81,618.18,465.11,13.14,0
RES-82357,2025-02-18,eu-central-1,S3,t3.medium,Development,56.48,70.84,22.85,282.27,138.43,292.1,24.57,13.8,0
RES-82357,2025-02-19,eu-west-1,EC2,t3.medium,Development,12.48,55.33,110.41,43.68,285.48,822.62,200.9,18.78,0
RES-82357,2025-02-20,ap-south-1,Lambda,t3.micro,Production,22.24,11.45,246.12,90.28,250.5,228.58,610.18,2.61,0
RES-82357,2025-02-21,ap-south-1,RDS,t3.small,Testing,11.8,75.38,238.57,18.16,16.23,901.85,34.71,13.84,0
RES-82357,2025-02-22,us-east-1,Lambda,t3.medium,Development,33.45,54.71,56.37,150.88,108.35,555.67,1126.02,21.72,0
RES-82357,2025-02-23,eu-central-1,RDS,c5.large,Production,10.8,10.38,60.8,108.2,86.38,87.19,840.74,8.19,0
RES-82357,2025-02-24,eu-west-1,S3,c5.large,Testing,26.27,21.72,288.56,252.93,128.55,812.31,371.66,7.32,0
RES-82357,2025-02-25,ap-south-1,EC2,t3.small,Testing,33.51,5.84,168.32,115.7,25.2,892.59,924.32,1.63,0
RES-82357,2025-02-26,ap-south-1,EBS,c5.large,Development,26.01,69.65,204.26,26.97,255.38,436.56,491.16,10.32,0
RES-82357,2025-02-27,eu-west-1,EBS,t3.micro,Development,12.12,21.92,339.97,89.86,165.33,445.84,1435.6,18.67,0
RES-82357,2025-02-28,eu-central-1,EC2,t3.micro,Production,20.1,25.38,130.58,255.55,203.2,750.19,277.52,22.06,0
RES-82357,2025-03-01,eu-central-1,EBS,t3.small,Production,76.39,56.81,160.57,120.91,156.83,389.32,1077.81,13.28,0
RES-82357,2025-03-02,us-west-2,RDS,m5.large,Production,7.91,43.07,127.41,273.08,199.8,430.78,938.3,4.74,0
RES-82357,2025-03-03,ap-south-1,EC2,t3.micro,Development,90.95,63.76,246.18,215.54,11.06,149.31,590.27,17.23,0
RES-82357,2025-03-04,ap-south-1,EC2,m5.large,Development,61.66,65.55,67.37,211.18,245.68,258.44,1366.7,17.43,0
RES-82357,2025-03-05,eu-west-1,Lambda,c5.large,Testing,71.28,42.29,360.18,157.96,272.31,198.56,1487.9,7.35,0
RES-82357,2025-03-06,eu-central-1,Lambda,t3.medium,Development,91.91,61.66,121.37,64.68,259.31,717.93,18.27,7.49,0
RES-82357,2025-03-07,ap-south-1,EBS,m5.large,Development,27.33,6.22,475.39,129.48,273.26,77.69,1083.37,21.89,0
RES-82357,2025-03-08,ap-south-1,Lambda,c5.large,Testing,70.46,29.95,376.71,56.18,106.79,493.61,359.5,2.53,0
RES-82357,2025-03-09,us-west-2,EBS,t3.small,Production,73.29,69.67,333.11,241.71,221.33,479.18,591.33,17.14,0
RES-82357,2025-03-10,eu-west-1,Lambda,t3.medium,Production,82.07,85.33,123.88,231.91,143.5,166.46,666.11,2.89,0
RES-82357,2025-03-11,us-west-2,Lambda,c5.large,Production,32.47,58.37,16.93,43.84,82.46,214.66,271.35,21.38,0
RES-82357,2025-03-12,eu-west-1,EC2,t3.small,Development,90.44,53.63,163.74,71.96,241.27,722.63,429.83,18.13,0
RES-82357,2025-03-13,ap-south-1,Lambda,t3.medium,Production,64.52,53.43,203.14,221.5,185.47,432.18,1458.29,16.22,0
RES-82357,2025-03-14,us-east-1,RDS,t3.medium,Development,7.66,42.6,337.84,292.17,74.55,131.0,559.5,12.89,0
RES-82357,2025-03-15,eu-central-1,EBS,t3.medium,Testing,53.86,55.39,478.16,291.07,226.09,847.07,1408.17,9.0,0
RES-82357,2025-03-16,us-east-1,S3,t3.micro,Testing,34.29,9.9,464.32,256.95,148.45,487.52,900.35,19.08,0
RES-82357,2025-03-17,us-west-2,Lambda,t3.small,Testing,26.89,60.11,482.85,280.32,113.48,938.6,825.14,8.74,0
RES-82357,2025-03-18,us-west-2,EBS,t3.small,Development,42.66,85.93,349.72,290.58,247.18,745.57,450.29,12.63,0
RES-82357,2025-03-19,ap-south-1,EBS,t3.medium,Testing,30.61,74.17,81.7,106.91,117.95,280.11,538.51,16.23,0
RES-82357,2025-03-20,ap-south-1,Lambda,m5.large,Testing,79.57,31.32,333.99,182.61,58.82,521.22,231.11,18.43,0
RES-82357,2025-03-21,us-west-2,RDS,m5.large,Production,4.08,7.42,83.75,39.35,138.7,898.99,342.27,7.6,1
RES-82357,2025-03-22,eu-central-1,EC2,m5.large,Testing,60.31,33.05,330.18,142.54,171.49,957.17,1323.77,18.09,0
RES-82357,2025-03-23,eu-central-1,EC2,t3.medium,Production,2.34,59.34,305.25,249.84,170.85,528.38,1220.72,8.68,0
RES-82357,2025-03-24,eu-central-1,S3,t3.micro,Testing,39.11,73.7,20.55,190.7,192.83,539.49,1144.52,6.9,0
RES-82357,2025-03-25,eu-west-1,Lambda,m5.large,Testing,56.01,68.66,440.66,75.17,218.55,107.37,1382.78,22.17,0
RES-82357,2025-03-26,eu-central-1,EBS,t3.micro,Production,44.08,47.47,379.5,177.32,230.77,463.88,523.19,19.04,0
RES-82357,2025-03-27,ap-south-1,EC2,t3.micro,Testing,21.43,17.11,295.02,63.97,130.6,481.49,1185.74,8.85,0
RES-82357,2025-03-28,eu-west-1,EC2,m5.large,Production,65.77,92.12,229.46,299.3,295.42,509.98,1252.52,22.81,0
RES-82357,2025-03-29,ap-south-1,S3,c5.large,Testing,61.91,69.07,148.55,67.3,111.25,798.55,1130.3,11.12,0
RES-82357,2025-03-30,eu-west-1,Lambda,t3.medium,Production,86.87,14.13,325.55,32.56,192.75,159.21,1224.71,8.39,0
RES-82357,2025-03-31,ap-south-1,S3,t3.medium,Development,13.32,11.31,87.76,91.27,160.83,973.53,809.51,21.02,1
RES-82357,2025-04-01,eu-central-1,S3,c5.large,Testing,3.83,69.07,443.66,94.9,77.77,196.55,1344.56,4.71,0
RES-82357,2025-04-02,ap-south-1,S3,t3.micro,Testing,54.71,38.65,122.2,83.52,220.22,495.57,1378.39,22.47,0
RES-82357,2025-04-03,us-west-2,S3,t3.micro,Production,66.3,6.65,479.27,62.61,143.37,318.62,243.67,5.39,0
RES-82357,2025-04-04,us-west-2,RDS,t3.micro,Testing,89.12,79.72,377.39,44.11,281.48,891.74,348.93,13.16,0
RES-82357,2025-04-05,us-east-1,RDS,t3.medium,Production,42.2,65.08,107.19,293.55,251.38,388.85,336.43,19.97,0
RES-82357,2025-04-06,ap-south-1,EBS,t3.small,Production,5.52,85.97,450.05,43.85,84.34,944.16,926.8,21.12,0
RES-82357,2025-04-07,us-east-1,EBS,t3.micro,Testing,60.09,10.54,195.21,186.78,240.79,208.46,855.17,10.87,0
RES-82357,2025-04-08,us-west-2,EC2,t3.medium,Development,71.93,29.18,338.4,119.0,224.58,967.82,1193.53,8.08,0
RES-82357,2025-04-09,ap-south-1,EC2,c5.large,Production,19.32,67.94,267.13,87.54,91.49,275.61,1061.89,5.57,0
RES-82357,2025-04-10,eu-west-1,EC2,c5.large,Production,4.33,12.33,392.1,158.74,288.03,734.66,504.12,2.92,1
RES-82357,2025-04-11,eu-central-1,Lambda,c5.large,Production,67.99,11.92,258.86,21.17,113.27,512.34,910.86,21.77,0
RES-82357,2025-04-12,eu-west-1,EBS,t3.medium,Testing,22.57,71.98,159.47,50.25,184.86,529.87,232.8,2.6,0
RES-82357,2025-04-13,us-east-1,RDS,t3.small,Development,19.12,46.19,109.01,256.1,131.3,905.61,1266.11,9.36,0
RES-82357,2025-04-14,us-east-1,EBS,t3.micro,Development,63.61,65.85,496.11,42.0,68.47,370.31,820.73,17.51,0
RES-82357,2025-04-15,eu-west-1,RDS,m5.large,Production,32.01,27.66,208.95,250.37,118.02,462.34,151.76,20.25,0
RES-82357,2025-04-16,us-east-1,EBS,t3.medium,Testing,22.56,41.33,177.53,140.4,38.55,593.42,936.15,7.28,0
RES-82357,2025-04-17,us-east-1,EC2,t3.small,Development,61.72,67.49,445.79,116.37,216.89,968.77,983.3,19.1,0
RES-82357,2025-04-18,eu-central-1,EBS,t3.small,Testing,4.85,2.09,131.27,281.62,8.26,719.71,404.69,23.0,1
RES-82357,2025-04-19,us-east-1,EBS,m5.large,Production,19.49,17.85,126.11,41.22,7.71,527.16,556.31,8.19,0
RES-82357,2025-04-20,us-west-2,EBS,t3.medium,Testing,47.63,49.39,471.85,57.19,103.41,346.04,679.16,9.73,0
RES-82357,2025-04-21,us-west-2,EBS,t3.small,Testing,43.51,50.37,195.29,99.91,201.47,197.33,847.15,22.11,0
RES-82357,2025-04-22,us-west-2,S3,m5.large,Testing,37.14,67.43,271.57,110.3,173.67,930.98,593.05,19.52,0
RES-82357,2025-04-23,eu-central-1,Lambda,c5.large,Production,32.28,40.65,481.52,32.88,240.7,54.31,495.07,23.6,0
RES-82357,2025-04-24,eu-west-1,RDS,t3.micro,Testing,56.1,67.95,114.5,294.69,216.57,710.89,321.28,1.22,0
RES-82357,2025-04-25,eu-west-1,EBS,m5.large,Testing,3.79,80.97,104.13,10.18,285.05,781.72,735.68,17.36,0
RES-82357,2025-04-26,eu-west-1,EC2,t3.small,Testing,34.29,95.91,228.03,39.85,296.5,748.75,342.61,19.58,0
RES-82357,2025-04-27,eu-west-1,EBS,c5.large,Development,81.24,83.0,142.04,33.25,65.8,912.11,1489.64,9.24,0
RES-82357,2025-04-28,us-east-1,Lambda,t3.micro,Development,20.83,29.13,82.55,127.94,55.49,639.94,1002.8,1.95,0
RES-82357,2025-04-29,ap-south-1,Lambda,c5.large,Testing,64.14,82.62,157.08,287.24,130.9,157.78,1264.26,15.55,0
RES-82357,2025-04-30,us-east-1,RDS,t3.small,Production,42.86,31.77,410.2,114.99,42.42,415.5,1426.33,13.42,0
RES-82357,2025-05-01,us-west-2,EBS,t3.micro,Production,75.97,67.27,465.81,75.81,170.79,680.81,317.67,13.74,0
RES-82357,2025-05-02,eu-central-1,EC2,t3.small,Development,8.48,57.93,356.61,146.44,163.15,291.85,650.11,18.93,0
RES-82357,2025-05-03,us-east-1,RDS,m5.large,Testing,15.57,39.32,489.18,92.04,222.23,966.03,1436.54,7.61,0
